id,Name,POINT_X,POINT_Y
3666,Gadis,-6.292458000000000,36.529727999999999
17471,"Galeata,I - MEVANIOLA",11.902265999999999,43.988925999999999
2248,Gangaris,33.616669000000002,40.599997999999999
2293,Gargara,26.538692000000001,39.533478000000002
11042,GELA,14.258137000000000,37.063189999999999
2770,Genva,8.933989000000000,44.407063000000001
7862,Gerasa,35.891036999999997,32.279324000000003
2542,Gesogiaco qvod nvnc Bononia,1.614883000000000,50.725605000000002
11052,Ghirza - North,14.551064000000000,30.946777000000001
11044,GIBEON,35.185001000000000,31.846845999999999
11045,GIRSU,46.177940000000000,31.557268000000001
10640,Gisacum,1.228768000000000,49.003231000000000
11046,GITANA,20.261386999999999,39.570805000000000
1755,Gnatie,17.392206000000002,40.887329000000001
11056,Godin Tepe,48.068587999999998,34.518352999999998
11047,GORDIUM,31.979548999999999,39.650402000000000
10519,Gorsium,18.419615000000000,47.091605999999999
12416,Gosbecks,0.852688000000000,51.859679999999997
1727,Gravisca,11.707209000000001,42.224578999999999
1814,Grvmento,15.907375000000000,40.284554000000000
16027,Guium,3.050935000000000,39.339081000000000
17365,"Güllük Dag,TR - TERMESSOS",30.467652999999999,36.987960999999999
11048,GUND-E SHAPUR,48.517017000000003,32.285713000000001
17239,"Güneyköy,TR - ANTIOCHIA AD CRAGUM",32.420527999999997,36.159199000000001
11049,GURGUM - GERMANICIA,36.925471999999999,37.587021000000000
1900,Gvrra,10.563368000000001,35.915832999999999
2198,Hadrianopoli - Edirne,26.566668000000000,41.666668000000001
2451,Hadrianopolis,20.308889000000001,32.347220999999998
18096,Hadrianopolis (Paphl.),32.490558999999998,40.926684999999999
1911,Hadrito,10.633333000000000,35.833331999999999
2489,Haila,34.998344000000003,29.533450999999999
1895,Halesa,14.262684000000000,37.997917000000001
7901,Halicarnassus,27.421509000000000,37.040047000000001
11086,HALMYRIS,29.197695000000000,45.024974999999998
11087,HALOS,22.824753000000001,39.144306000000000
2422,Hatris,42.717498999999997,35.585560000000001
11088,HELIOPOLIS ~ Cairo,31.307342999999999,30.129307000000001
11090,HELOROS,15.107623000000000,36.842457000000003
2479,Helyacapitolina,35.232979000000000,31.778438999999999
11091,HEPHAESTIA,25.318300000000001,39.964587999999999
2184,Heraclea - Mürefte,27.245564999999999,40.668551999999998
11120,Heraclea ad Latmun,27.524844999999999,37.502124999999999
11093,HERACLEA MINOA,13.281075000000000,37.393692000000001
2217,Heracleasantica,23.297165000000000,41.273769000000001
3037,Heracome,38.026744999999998,37.492457999999999
2470,Herasicamina,32.736899999999999,23.049054999999999
1876,Herclanivm,14.346841000000000,40.805957999999997
2492,Herichonte,35.460163000000001,31.856731000000000
11097,HERMONTHIS,32.544327000000003,25.622123999999999
11098,HESHBON,35.808956000000002,31.800611000000000
2226,Hiera,25.740480000000002,35.010261999999997
11099,HIERACONPOLIS,32.779727999999999,25.097742000000000
2367,Hierapoli,37.950001000000000,36.533332999999999
3179,Hierapoli - TPPlace2182,29.127264000000000,37.926445000000001
10939,Hierapolis,36.188667000000002,37.176220000000001
3711,Hilice,-0.695310000000000,38.239261999999997
11104,HIPPOS,35.659892999999997,32.778629000000002
3671,Hispali,-5.996293000000000,37.382668000000002
11105,HISTRIA,28.774469000000000,44.547302000000002
1845,Hostis,12.287656000000000,41.754855999999997
17385,"Hyllarima,TR - MESEULE",28.349081000000002,37.504928999999997
2468,Hyppone Regio,7.747607000000000,36.881270999999998
1998,Iadera,15.228951000000000,44.114879999999999
11061,IAITIAS,13.197029000000001,37.967472000000001
16028,Iamo,3.839240000000000,40.002341999999999
11062,IASUS,27.584478000000001,37.279648000000002
11966,Iculisma (Angoulême),0.156839000000000,45.647823000000002
11171,Iesso,1.290069000000000,41.787796000000000
11110,IEZRE'EL,35.329490999999997,32.557510000000001
2430,Igilgili Col.,5.766660000000000,36.821617000000003
11064,IGUVIUM,12.574332999999999,43.352908999999997
17375,"Ildir,TR - ERYTHRAE",26.481331000000001,38.381371000000001
3808,Ilerda,0.626086000000000,41.617789999999999
3184,Ilio,26.239056000000001,39.957352000000000
15726,Iliturgicola,-4.126540000000000,37.508758999999998
3742,Iliturgis,-3.756563000000000,37.964668000000003
15994,Ilorci,-1.254945000000000,38.081833000000003
11065,ILOUNON,-1.605828000000000,38.476170000000003
16008,Ilugo,-3.206616000000000,38.247661999999998
16014,Iluro,-4.706681000000000,36.822612999999997
2756,In Alpe Maritima,7.400836000000000,43.744846000000003
2933,In Alperio,16.758610000000001,43.782780000000002
1874,In Vinias,14.105022999999999,40.829884000000000
2051,Inaronia,17.020738999999999,43.295242000000002
2033,Indenea,17.104911999999999,44.236984000000000
11404,Intaranum,3.256532000000000,47.463740999999999
8580,Interamna Lirenas,13.787207000000000,41.440392000000003
3580,Intercatia,-5.183333000000000,41.983333999999999
1684,Interocrio,13.081007000000000,42.416065000000003
11066,IOTAPE,32.235950000000003,36.319713999999998
2234,Iovisvrivs,29.088225999999999,41.174540999999998
3459,Iovnaria,17.149805000000001,44.082371000000002
16009,Ipolcobulcola,-4.273434000000000,37.443592000000002
2528,Ipponte diarito,9.873070999999999,37.276260000000001
15728,Ipsca,-4.390410000000000,37.672421000000000
10748,Ipses,-8.590432000000000,37.143504999999998
15331,Irni,-5.121603000000000,37.029983999999999
11111,IRQATA,36.045634999999997,34.530655000000003
2925,Iscadvmnoniorv¯,-3.534172000000000,50.721245000000003
3894,Iscae,-2.958850000000000,51.615299000000000
11792,Issa,16.184401999999999,43.063507000000001
2338,Issos,36.157116000000002,36.853630000000003
18232,Istakhr,52.909846999999999,29.979666000000002
1745,Istonivm,14.709621000000000,42.112704999999998
3832,Isurium,-1.381600000000000,54.090800999999999
2389,Isvmbo,42.866669000000002,39.233333999999999
3665,Italica,-6.044752000000000,37.441490000000002
11113,IUVANUM,14.249938999999999,41.998348000000000
10678,Ivaonum,2.485968000000000,46.175212999999999
1562,Ivavo,13.046621000000000,47.797843999999998
2617,Ivliomago,-0.549073000000000,47.469470999999999
2254,Ivliopoli,31.398470000000000,40.075156999999997
18233,Iwan-e Karkheh,48.122917000000001,32.329287999999998
11114,JOKNEAM,35.108539999999998,32.664482000000000
11115,JOTAPATA,35.277495999999999,32.831389999999999
3823,Julia,-1.961128000000000,42.301498000000002
11103,Juliobriga,-4.113918000000000,42.985111000000003
11749,Justiniana Prima,21.669971000000000,42.953246999999998
17275,"Kamiros,GR",27.921317999999999,36.336253999999997
11122,KARANIS,30.904174999999999,29.518045000000001
11123,KARTHEIA,24.330133000000000,37.560661000000003
11261,Kassope,20.674479000000002,39.145617999999999
11126,KHUSRAE-SHED-PEROZ,54.586444999999998,36.938248000000002
11127,KIR HERES,35.701487999999998,31.180804999999999
11128,KISURRA,45.480148000000000,31.837740000000000
11129,KLEONAI,22.776264000000001,37.825802000000003
11130,KLIMATIA,20.673511999999999,39.704619999999998
17398,"Kocaaliler,Meli,TR - ASAR-MILYOS",30.751677000000001,37.306159999999998
11131,KOS,27.290913000000000,36.893787000000003
17399,"Kozlukuyu,Gökova,TR - IDYMA",28.364462000000000,37.057312000000003
11132,KULLANIA,36.375937999999998,36.248386000000004
11133,KUMIDU,35.821423000000003,33.624012000000000
2133,Lacedemone,22.423660000000002,37.082129999999999
1838,Lacenivm,17.200001000000000,39.033332999999999
2282,Lamasco,26.991619000000000,40.346684000000003
2288,Lamasco - TPPlace2201,28.882618000000001,40.375469000000002
3194,Lambese,6.255778000000000,35.489097999999998
15391,Laminium,-3.053453000000000,38.899451999999997
3561,Lance,-5.431434000000000,42.530453000000001
17992,Lanuvium,12.697592999999999,41.674702000000003
11137,LAODICEA ON THE LYCUS,29.109022000000000,37.836967000000001
2116,Larissa,22.419934999999999,39.632098999999997
2522,Larissa - Shaizar,36.557560000000002,35.267817999999998
11138,LARSA,45.852707000000002,31.283842000000000
15729,Lauro,-4.833280000000000,37.282187999999998
2266,Lavdiciaca tacecavmeno,32.388111000000002,38.213859999999997
2529,Lavdiciae,35.779049000000001,35.513373999999999
2327,Lavdicivm pilycvm,29.801950000000001,36.790443000000003
2950,Lazo,47.234775999999997,36.604557000000000
3612,Lebura,-4.833813000000000,39.959885000000000
3202,Legedia,-1.358329000000000,48.686503999999999
2633,Lemvno,0.349348000000000,46.580340999999997
11140,LEONTOPOLIS,31.330687999999999,30.292368000000000
2398,Lepteminvs,10.876193000000001,35.669379999999997
2448,Leptimagna col.,14.289408000000000,32.636814000000001
11141,LETOON,29.289707000000000,36.331023999999999
3649,Libisosia,-2.355090000000000,38.941558999999998
2108,Lignido,20.801666000000001,41.116942999999999
1890,Lilybeo,12.431571999999999,37.802543999999997
11144,LIMYRA,30.169342000000000,36.342632000000002
12190,Lindinis,-2.683519000000000,51.001606000000002
1483,Lindum,-0.538425000000000,53.234856000000001
2090,Lissvm,19.661073999999999,41.778827999999997
11145,LIVIAS,35.671799000000000,31.819281000000000
2246,Livissa,29.433332000000000,40.799999000000000
3918,Lix colonia,-6.110692000000000,35.199471000000003
11147,LOKROI EPIZEFYROI,16.231138000000001,38.214294000000002
1484,Londinium,-0.088949000000000,51.513336000000002
10751,Lorica,-7.688255000000000,40.326523000000002
15298,"Los Villares, Andújar",-3.983190000000000,38.027309000000002
3713,Lucentes,-0.438274000000000,38.364716000000001
3553,Luco Augusti,-7.558190000000000,43.009143999999999
15730,Lucurgentum,-5.449340000000000,37.119968000000000
3837,Lugovallo,-2.933584000000000,54.895088000000001
17447,"Luni,I - LUNA",10.018768000000000,44.063617999999998
10654,Luxovium,6.381371000000000,47.817844000000001
15119,"Luz de Tavira, Tavira",-7.694166000000000,37.086578000000003
1611,Lvca,10.507994000000000,43.843013999999997
2662,Lvgdvno capvt Galliarvm,4.825531000000000,45.761822000000002
1610,Lvne,10.026168999999999,44.089855000000000
2580,Lvteci,2.349952000000000,48.852961999999998
11151,LYRBE,31.475241000000000,36.873890000000003
11998,Lystra,32.346057999999999,37.592140000000001
11152,MACTARIS,9.207475000000001,35.852688000000001
2440,Magaris,85.994720000000001,20.378460000000000
11154,MAGARSUS,35.344597000000000,36.543339000000003
3986,Magnesia ad Meandrum,27.526599999999998,37.852550999999998
18184,Magnesia ad Sipylum,27.438641000000001,38.604382000000001
16031,Mago,4.264116000000000,39.889544999999998
11155,MAKYNEIA,21.723309000000000,38.355480000000000
3706,Malaca,-4.420538000000000,36.722031000000001
11156,MALLIA,25.492923999999999,35.293171000000001
11158,MAMSHIT,35.064430000000002,31.025314000000002
11159,MANTINEIA,22.392719000000000,37.618183000000002
1596,Mantva,10.797698000000000,45.160366000000003
18388,Maracanda,66.989204000000001,39.671447999999998
11161,MARATHUS,35.911754999999999,34.832496999999996
2186,Marcianopolis,27.584479999999999,43.223075999999999
11190,MARION,32.424594999999997,35.037281000000000
17383,"Marmaris,TR - PHYSCOS",28.259020000000000,36.854469000000002
1759,Marrvbio,13.619357000000001,42.004027999999998
13434,Marsa Nakari (Nechesia?),34.962283999999997,24.925001000000002
2749,Masilia Grecorvm,5.365307000000000,43.299464999999998
2241,Mastrvm,32.384529000000001,41.739989999999999
1856,Maxvla,10.283333000000001,36.766666000000001
2303,Mazaca cesarea,35.478729000000001,38.731220000000000
2575,Mediolano avtercorvm,1.150932000000000,49.024220000000000
2637,Mediolano Sancorvm,-0.631898000000000,45.744534000000002
1589,Mediolanvm,9.188141000000000,45.463687999999998
2132,Megalopili,22.126256999999999,37.414279999999998
2121,Megara,23.344591000000001,37.994846000000003
11194,Megara Hyblaia,15.181979000000000,37.203594000000002
11196,MEGIDDO,35.184437000000003,32.585425999999998
3338,Melentenis,38.361145000000000,38.382114000000001
11197,MELOS,24.421088999999998,36.737644000000003
2469,Memphis,31.250917000000001,29.844667000000001
11198,MENDES,31.518025999999999,30.956424999999999
11199,MENINX,10.921362999999999,33.687213999999997
1850,Mentvrnis,13.746468000000000,41.262379000000003
1899,Messana,15.555523000000001,38.192332999999998
11203,MESSENE - Mavromati,21.919968000000001,37.175235999999998
11205,METEON,19.365649999999999,42.473080000000003
1673,Mevanie,12.609389000000000,42.934871999999999
2128,Micenis,22.753198999999999,37.728175999999998
11206,MIEZA,22.122586999999999,40.644694999999999
2287,Mileopoli,28.316486000000001,40.083458000000000
2346,Miletvm,27.279470000000000,37.529392000000001
1591,Milev Colonia,6.263480000000000,36.449959000000000
1728,Mindo Fl.,11.785963000000001,42.195438000000003
11689,Minturnae,13.767011999999999,41.241447000000001
3789,Mirobriga,-5.084293000000000,38.820450000000001
10723,Mirobriga Celticorum,-8.684357000000000,38.010112999999997
2297,Missos,36.331280000000000,41.292782000000003
2782,Mogontiaco,8.271288000000000,49.999760000000002
11209,MOMEMPHIS,30.600505999999999,30.795055000000001
17444,"Monteleone Sabino,I - TREBULA MUTUESCA",12.868645000000001,42.227314000000000
11215,MORGANTINA,14.478869000000000,37.430351000000002
2147,Mothone,21.707315000000001,36.818007999999999
16015,Municipium Flavium V(...),-5.677913000000000,38.259602000000001
12897,Municipium Septimium Apulense,23.569151000000002,46.059708000000001
11244,MUNICIPUM AURELIUM COMMODUM,9.884781000000000,36.532162000000000
11245,MUNICIPUM STOBENSIUM,21.976459999999999,41.552464000000001
15343,Munigua,-5.740880000000000,37.713290999999998
3751,Murgi,-2.812733000000000,36.775073999999996
3870,Muridono,-4.307499000000000,51.856194000000002
11246,MUSTIS,9.143314999999999,36.335929999999998
2018,Mvrsa maior,18.675884000000000,45.560001000000000
1605,Mvtina,10.925219999999999,44.647078999999998
11247,MYLASA,27.789885000000002,37.316882999999997
13339,Myos Hormos,34.242550000000001,26.156230999999998
11248,MYRA,29.990116000000000,36.258636000000003
11250,MYTILENE,26.551328999999999,39.110157000000001
16016,Nabrissa,-6.078391000000000,36.919502000000001
16017,Naeva,-5.825805000000000,37.608691999999998
3065,Nagae,54.429774999999999,36.227657000000001
2076,Naisso,21.896328000000000,43.319381999999997
2153,Napoca,23.589524999999998,46.770031000000003
11477,Naq?-i Rustam,52.874844000000003,29.988727999999998
2692,Narbone,3.004192000000000,43.183566999999996
2046,Narona,17.491951000000000,43.137695000000001
2804,Nasic,5.376395000000000,48.637031999999998
11254,NAUSTATHMUS,22.168786999999998,32.912868000000003
11256,NAZARETH,35.298350999999997,32.702354000000000
11327,NEA PLEURON,21.409738999999998,38.414413000000003
1869,Neapoli,14.251636000000000,40.840096000000003
2485,Neapoli - Nablus,35.259574999999998,32.222335999999999
9686,"Neapolis, lost city",8.554095999999999,39.687514999999998
2520,Nemesa,36.707394000000001,34.708412000000003
3250,Nemetaco,2.774834000000000,50.292957000000001
3544,Nemetobrica,-7.252762000000000,42.339840000000002
2705,Nemvso,4.360507000000000,43.838363999999999
2300,Neocesaria,36.953601999999997,40.590541999999999
1706,Nepe,12.347647000000000,42.242244999999997
15339,Nertobriga Concordia Iulia,-6.613684000000000,38.117474000000001
1823,Nervlos,16.039995000000001,39.953732000000002
16018,Nescania,-4.682728000000000,36.931328000000001
2252,Nicea,29.716540999999999,40.428963000000003
3455,Nicea - TPPlace1849,21.177949999999999,41.056992000000001
2391,Nicea Nialia,46.994331000000003,35.318710000000003
2247,Nicomedia,29.923590000000001,40.764449999999997
3451,Nicopoli,38.135261999999997,40.142009999999999
11982,Nicopolis ad Nestum,23.796634999999998,41.595478000000000
2188,Nicopolistro,25.612244000000000,43.218097999999998
11263,NIMRUD,43.328583000000002,36.098044999999999
11285,NINEVE,43.163527999999999,36.357757999999997
11265,NISHAPUR,58.805675999999998,36.170979000000003
2414,Nisibi,41.214520000000000,37.075687000000002
11266,NIZZANA,34.432789000000000,30.876370999999999
17586,"Nokalakevi,GE - ARCHEOPOLIS",42.194626000000000,42.357334000000002
1865,Nola,14.529304000000000,40.937533999999999
11267,NORBA,12.963008000000000,41.590007999999997
10820,Norba Caesarina - Cáceres,-6.370702000000000,39.472766999999997
11268,NOTION,27.198785999999998,37.992798000000001
10670,Novientum,7.526077000000000,48.310927999999997
11269,NOVIODUNUM,28.492853000000000,45.269706999999997
426,"Noviodunum, Civitas Diablintum",-0.496144000000000,48.259082999999997
10702,Noviomagus Lexoviorum,0.226865000000000,49.146557000000001
3588,Numantia,-2.445027000000000,41.809116000000003
2593,NV DIONNVM,0.172639000000000,48.605297000000000
1867,Nvceria,14.663328999999999,40.743361999999998
11547,Nysa,28.145320999999999,37.901760000000003
2490,Oboda,34.773440999999998,30.794456000000000
3579,Ocelodorum,-5.754610000000000,41.499088000000000
2172,Odessos,27.911805999999999,43.216644000000002
11291,OENEADAE,21.197384000000000,38.407485999999999
11292,OENOANDA,29.550367000000001,36.807918999999998
11293,OLBIA,31.903905999999999,46.690880000000000
3594,Olisipona,-9.139374000000000,38.713768000000002
11295,OLYMPOS,30.474436000000001,36.395882000000000
11296,OLYNTHUS,23.354208000000000,40.296523999999998
1877,Oplontis,14.465648000000000,40.750796999999999
11297,ORCHOMENOS,22.315359000000001,37.724716000000001
13755,"Oretum Germanorum (Granátula de Calatrava, Ciudad Real, Spain)",-3.719630000000000,38.758986999999998
11299,ORICUM,19.428864999999998,40.318859000000003
6251,Orolaunum,5.817489000000000,49.683193000000003
11300,ORRAON,20.925408999999998,39.271168000000003
2446,Osa col.,13.175083000000001,32.896262999999998
16019,Osset,-6.035522000000000,37.358376000000000
3630,Ossonoba,-7.935108000000000,37.015349999999998
1741,Ostia Eterni,14.214095000000000,42.464824999999998
17453,"Otricoli,I - OCRICULUM",12.466367999999999,42.414138999999999
2884,Ovilia,14.030846000000000,48.158230000000003
11302,OXYRHYNCHUS,30.652296000000000,28.536553999999999
3654,Pace Iulia,-7.865225000000000,38.015602000000001
11303,PALAIA CHERSONESOS,33.408847999999999,44.565120999999998
2364,Palephato,32.581077999999998,34.711582000000000
16007,Palma,2.649972000000000,39.569426999999997
2526,Palmyra,38.269790999999998,34.550381000000002
2358,Paphos,32.416668000000001,34.766666000000001
11305,PARAMYTHIA,20.519535000000001,39.472870000000000
1934,Parentio,13.597752000000000,45.226695999999997
11306,PASARGADAE,53.167206000000000,30.193947000000001
2138,PaTHRAS,21.736822000000000,38.243855000000003
2348,Patras,29.315010000000001,36.261260999999998
17278,"Pécs, H - SOPIANAE",18.227587000000000,46.077128999999999
2207,Pella,22.518661000000002,40.754790999999997
11308,PELLA - Khirbet Fahl,35.615825999999998,32.449523999999997
2428,Peloriarca,43.777369999999998,34.606087000000002
11309,PELTUINUM,13.624084999999999,42.283130999999997
2962,Pelvsio,32.542023000000000,31.042484000000002
11311,PER ATUM,32.098872999999998,30.553484000000001
2290,Pergamo,27.179041000000002,39.120766000000003
2328,Perge,30.854617999999999,36.961371999999997
2182,Perintvs,27.954999999999998,40.970001000000003
2474,Pernicide portvm,35.475174000000003,23.910516999999999
11312,PERPERIKON,25.464849000000001,41.715195000000001
2956,Persepoliscon Mercivm persarvm,52.890343000000001,29.935144000000001
2261,Pesinvnte,31.582294000000001,39.333438999999998
1955,Petavione,15.869980999999999,46.419991000000003
2936,Petris,35.442360000000001,30.328959000000001
13404,Petronell-Carnuntum,16.855899999999998,48.116219000000001
11314,PHAESTOS,24.813884999999999,35.051330999999998
3286,Phara,33.634258000000003,28.704708000000000
11315,PHARSALUS,22.283669000000000,39.362372999999998
2349,Phaselis,30.552337999999999,36.522258999999998
2275,Philadelfia,28.515169000000000,38.350861000000002
2498,Philadelfia - Amman,35.939174999999999,31.952262999999999
2213,Philippis,24.283552000000000,41.012580999999997
11321,PHILIPPOLIS,36.627983000000000,32.853763999999998
11322,PHILOSOPHIANA,14.295503000000000,37.319149000000003
2191,Phinipopolis,24.749561000000000,42.143841000000002
15712,Phocaea,26.754740000000002,38.667510999999998
11767,Phoenice,20.054703000000000,39.915554000000000
11866,Pinara,29.256578000000001,36.491366999999997
1738,Pinna,13.927474999999999,42.457622999999998
1617,Pisis,10.396584000000001,43.716132999999999
1593,Placentia,9.695142000000001,45.053772000000002
11326,PLATAEA,23.273346000000000,38.221255999999997
1988,Pola,13.841146999999999,44.869652000000002
2298,Polemonio,37.595478000000000,41.034503999999998
1665,Polentia,13.662369999999999,43.437519000000002
11328,POLICHNA,26.130034999999999,35.199047000000000
11242,Pollentia,3.121878000000000,39.849262000000003
12925,Pomaria,-1.315278000000000,34.879165999999998
2249,Pompeiopolis,34.213047000000003,41.519061999999998
2336,Pompeiopolis - ~ Mersin,34.542254999999997,36.744945999999999
1878,Pompeis,14.485429000000000,40.749409000000000
2154,Porolisso,23.156191000000000,47.177036000000001
3941,Portu Sigensi,-1.467510000000000,35.296889999999998
4023,Portus,12.257974000000001,41.779719999999998
10420,Portus (Pforzheim),8.707160000000000,48.889378000000001
3938,Portus Magnos,-0.266018000000000,35.807918999999998
11124,PORTUS VENERIS,3.105832000000000,42.519565999999998
2632,Portvnamnetv,-1.549968000000000,47.218364999999999
17468,"Posillipo,I - PAUSYLIPUM",14.185136999999999,40.794891000000000
11330,PRASIAE,22.889538000000002,37.145865999999998
1774,Preneste,12.884537999999999,41.835365000000003
11333,PRIENE,27.298096000000001,37.658802000000001
4015,Priferno,13.469582000000001,42.357784000000002
11335,Prusius ad Hypium,31.148333000000001,40.905875999999999
2289,Prvsias,29.156389000000001,40.432468000000000
18731,Pteria (Kerkenes),35.071693000000003,39.748427999999997
2507,Ptolomaide,35.100299999999997,32.920600999999998
2960,Ptolomaide - Tolmeitha,20.948312999999999,32.705688000000002
1875,Pvteolis,14.121613999999999,40.823718999999997
2892,Pyrgos,11.963642000000000,42.015220999999997
7840,Quartieri di abitazioni (Libarna),8.867200000000000,44.705570000000002
1989,Qvaeri,13.731171000000000,45.548264000000003
2054,ragvrio,16.250658000000001,43.517727000000001
3449,Raphanis,36.392978999999997,34.966351000000003
2072,Ratiaris,22.919854999999998,43.809421999999998
2571,Ratvmagvs,1.094981000000000,49.440224000000001
1649,Ravenna,12.196571000000000,44.415730000000003
2384,Ravgonia,43.519714000000000,39.603878000000002
2880,Regino,12.100904000000000,49.016491000000002
1831,Regio,15.650137000000001,38.114688999999998
3874,Regno,-0.779300000000000,50.836460000000002
11337,REHOB,35.498066000000001,32.456626999999997
2744,Reis Apollinaris,6.092427000000000,43.817805999999997
2412,Ressaina,40.063274000000000,36.850093999999999
11478,RHAMNOUS,24.027929000000000,38.222194999999999
11338,RHITHYMNA,24.471416000000001,35.372065999999997
11340,RHODIAPOLIS,30.266230000000000,36.386668999999998
17272,"Rhodos,??d??, GR - RHODVS",28.213502999999999,36.440060000000003
12847,Riegel,7.748005000000000,48.151791000000003
2406,Risapa,38.757098999999997,35.629359999999998
17255,"Rizokarpaso, CY - CARPASIA",34.374130000000001,35.630355999999999
1692,ROMA,12.483826000000001,41.891959999999997
13769,Romula,24.395571000000000,44.171131000000003
11341,ROMULIANA,22.185877000000001,43.899208000000002
3972,Rusadder colonia,-2.938047000000000,35.292133000000000
3927,Rusguniae colonia,3.231468000000000,36.808483000000003
2699,Rvscione,2.945152000000000,42.709353999999998
2449,Rvsicade Colonia,6.900000000000000,36.866669000000002
2719,Rvsvccvrv colon¯,3.891396000000000,36.919552000000003
1952,Sabarie,16.619968000000000,47.231879999999997
2268,Sabatra,33.122498000000000,37.969273000000001
15731,Sabetanum,-4.824214000000000,37.654881000000003
15732,Sabora,-5.024560000000000,36.947620000000001
3996,Sabrata,12.481028999999999,32.806941999999999
16010,Sacili,-4.507160000000000,38.005797999999999
8022,Sagalassos,30.517899000000000,37.677188999999998
3697,Saguntum,-0.275887000000000,39.676220000000001
11342,SAIS,30.768034000000000,30.964842000000001
3914,Sala colonia,-6.820490000000000,34.007480999999999
2361,Salamina,33.941550999999997,35.107849000000002
16011,Salaria,-3.368511000000000,38.008076000000003
1901,Saldas Colonia,5.066667000000000,36.750000000000000
3980,Salerno,14.765922000000000,40.677985999999997
15040,Salinae,18.673473000000001,44.537140000000001
3608,Salmatice,-5.663086000000000,40.964965999999997
2037,Salona,16.482685000000000,43.539527999999997
15733,Salpensa,-5.699380000000000,37.119560000000000
11344,SAMARIA,35.191051000000002,32.276736999999997
11479,SAME,20.660682999999999,38.254162000000001
2556,Sammarobriva,2.302064000000000,49.894592000000003
2397,Samosata,38.482365000000001,37.579287999999998
2866,Samvlocenis,8.937749999999999,48.476886999999998
17456,"San Antioco,I - SULCI",8.451941000000000,39.072769000000001
2374,Sanora,46.027779000000002,38.908054000000000
15125,São Sebastião do Freixo,-8.797971000000000,39.673126000000003
2277,Sardes,28.040514000000002,38.488560000000000
2001,Sardona,15.923047000000000,43.817901999999997
11347,SAREPHTHA,35.295234999999998,33.464325000000002
2065,Sarmategte,22.985772999999998,45.595688000000003
11348,Sarmizegetusa Regia,23.310265999999999,45.622650000000000
11350,SATRICUM,12.755038000000001,41.513050000000000
11351,SATURUM,17.305765000000001,40.371192999999998
3752,Saxetanum,-3.693540000000000,36.731861000000002
2084,Scobre,19.330734000000000,42.171000999999997
2094,Scviris,21.393035999999999,42.016520999999997
2493,Scytopoli,35.503467999999998,32.503151000000003
2371,Sebastoplis,40.989151000000000,43.007320000000000
1889,Segesto,12.841586000000000,37.939644000000001
16005,Segida,-5.283799000000000,37.701667999999998
16086,Segida - Burguillos del Cerro,-6.589258000000000,38.378509999999999
2670,Segodvni,2.573599000000000,44.351092999999999
3778,Segovia,-4.126380000000000,40.950099999999999
17386,"Selçikler,TR - SEBASTE",29.657769999999999,38.494244000000002
11352,SELEUCIA IN PIERIA,35.929217999999999,36.118564999999997
18401,"Seleucia in Pieria, upper city",35.925182000000000,36.138966000000003
2334,Selevcia,33.915340000000000,36.376613999999996
2431,Selevcia - ~ Bagdad,44.521858000000002,33.095516000000003
2531,Selevcia - Samandag,35.999321000000002,36.082389999999997
11354,SELINUS,12.824513000000000,37.587200000000003
2331,Selinvnte,32.284744000000003,36.261051000000002
1629,Sena Ivlia,11.330514000000001,43.318660999999999
1994,Senia,14.900878000000001,44.990558999999998
11480,SENTINUM,12.868202000000000,43.433487000000000
1853,Sepinvm,14.619090999999999,41.433700999999999
11378,SEPPHORIS,35.279350000000001,32.753098000000001
11379,SERESSI,9.773564000000000,36.167346999999999
3655,Seria,-6.778560000000000,38.309341000000003
10715,Serjilla,36.569138000000002,35.670296000000000
2079,Sertica,23.322285000000001,42.697623999999998
2023,Servttio,17.252929999999999,45.142090000000003
2185,Sestos,26.356387999999999,40.183886999999999
2306,Sevastia,37.017879000000001,39.747661999999998
17387,"Seyitgazi,TR - NACOLEA",30.693304000000001,39.442321999999997
11419,SHUMI,34.948250000000002,32.534607000000001
15734,Siarum,-5.751603000000000,37.052399000000001
1697,Sicca Veria,8.714140000000000,36.179271999999997
2055,Siclis,16.346827000000001,43.553234000000003
2326,Sidi,31.391510000000000,36.768394000000001
11860,Sidyma,29.194973000000001,36.409630000000000
11383,SILLYUM,30.988997999999999,36.992759999999997
11384,SIMENA,29.862209000000000,36.191322000000000
2603,Simitv Colonia,8.583330000000000,36.483330000000002
2415,Singara,41.869469000000002,36.314017999999997
2014,Singidvno,20.450077000000000,44.823611999999997
2913,Sinomagi,1.488791000000000,52.214550000000003
2242,Sinope,35.155074999999997,42.026420999999999
1852,Sinvessa,13.894555000000000,41.115166000000002
1748,Siponto,15.895949000000000,41.606819000000002
11385,SIPPAR,44.251750999999999,33.058582000000001
1913,Siracvsis,15.284428000000000,37.066456000000002
2022,Sirmivm,19.609605999999999,44.967250999999997
1986,Siscia,16.372281999999998,45.484057999999997
12958,Sitifis,5.412646000000000,36.195746999999997
3364,Sminthivm,26.114780000000000,39.530169999999998
2281,Smyrna,27.137756000000000,38.419139999999999
2359,Soloae,32.832424000000003,35.137568999999999
1892,Solvnto,13.531572000000001,38.093449000000000
18098,Sora (Paphl.),32.617718000000004,41.128413999999999
15988,Sosontigi,-4.086452000000000,37.591166999999999
2433,Spasinvcarax,47.574466999999999,30.894247000000000
